type_var,YEAR,typeTotal
demersal,1974,64.03
demersal,1975,74.695
demersal,1976,61.101
demersal,1977,68.837
demersal,1978,62.357
demersal,1979,81.835
demersal,1980,81.303
demersal,1981,67.438
demersal,1982,64.585
demersal,1983,73.519
demersal,1984,85.982
demersal,1985,86.747
demersal,1986,78.413
demersal,1987,67.881
demersal,1988,63.653
demersal,1989,61.455
demersal,1990,58.85
demersal,1991,63.562
demersal,1992,59.025
demersal,1993,53.407
demersal,1994,56.305
demersal,1995,61.148
demersal,1996,51.077
demersal,1997,52.113
demersal,1998,46.353
demersal,1999,34.284
demersal,2000,40.965
demersal,2001,54.277
demersal,2002,35.984
demersal,2003,55.753
demersal,2004,34.995
demersal,2005,36.198
demersal,2006,30.18394
demersal,2007,32.47501
demersal,2008,32.85914
demersal,2009,47.6551
demersal,2010,44.82211
demersal,2011,44.31765
demersal,2012,44.5041
demersal,2013,47.31301
demersal,2014,50.24366
demersal,2015,50.52303
demersal,2016,50.33946
demersal,2017,49.89691
demersal,2018,42.2508388
elasmobranch,1950,4.83
elasmobranch,1951,3.783
elasmobranch,1952,4.091
elasmobranch,1953,4.809
elasmobranch,1954,9.465
elasmobranch,1955,11.366
elasmobranch,1956,11.854
elasmobranch,1957,10.597
elasmobranch,1958,12.788
elasmobranch,1959,13.33
elasmobranch,1960,12.873
elasmobranch,1961,12.614
elasmobranch,1962,8.757
elasmobranch,1963,7.952
elasmobranch,1964,8.811
elasmobranch,1965,7.952
elasmobranch,1966,8.009
elasmobranch,1967,7.798
elasmobranch,1968,8.259
elasmobranch,1969,7.577
elasmobranch,1970,6.883
elasmobranch,1971,4.631
elasmobranch,1972,4.004
elasmobranch,1973,5.199
elasmobranch,1974,4.291
elasmobranch,1975,2.377
elasmobranch,1976,2.586
elasmobranch,1977,2.718
elasmobranch,1978,5.678
elasmobranch,1979,4.817
elasmobranch,1980,4.293
elasmobranch,1981,4.346
elasmobranch,1982,6.541
elasmobranch,1983,7.059
elasmobranch,1984,7.47
elasmobranch,1985,7.206
elasmobranch,1986,8.713
elasmobranch,1987,9.7
elasmobranch,1988,8.87
elasmobranch,1989,8.014
elasmobranch,1990,9.466
elasmobranch,1991,7.866
elasmobranch,1992,6.922
elasmobranch,1993,6.505
elasmobranch,1994,7.46
elasmobranch,1995,9.019
elasmobranch,1996,8.717
elasmobranch,1997,14.799
elasmobranch,1998,16.211
elasmobranch,1999,16.359
elasmobranch,2000,15.652
elasmobranch,2001,16.004
elasmobranch,2002,9.775
elasmobranch,2003,9.018
elasmobranch,2004,9.694
elasmobranch,2005,11.546
elasmobranch,2006,7.86865
elasmobranch,2007,10.71883
elasmobranch,2008,8.69519
elasmobranch,2009,7.80921
elasmobranch,2010,7.42412
elasmobranch,2011,6.95252
elasmobranch,2012,6.22866
elasmobranch,2013,6.25191
elasmobranch,2014,5.97182
elasmobranch,2015,6.03216
elasmobranch,2016,5.82251
elasmobranch,2017,6.13951
elasmobranch,2018,4.2443309
pelagic,1950,253.394
pelagic,1951,276.24
pelagic,1952,272.839
pelagic,1953,320.708
pelagic,1954,330.339
pelagic,1955,329.444
pelagic,1956,377.065
pelagic,1957,376.128
pelagic,1958,423.088
pelagic,1959,422.964
pelagic,1960,456.659
pelagic,1961,486.409
pelagic,1962,514.121
pelagic,1963,491.295
pelagic,1964,561.836
pelagic,1965,584.315
pelagic,1966,495.042
pelagic,1967,500.638
pelagic,1968,453.976
pelagic,1969,427.999
pelagic,1970,466.211
pelagic,1971,369.336
pelagic,1972,382.174
pelagic,1973,424.615
pelagic,1974,359.918
pelagic,1975,402.336
pelagic,1976,460.45
pelagic,1977,460.848
pelagic,1978,410.651
pelagic,1979,345.283
pelagic,1980,374.559
pelagic,1981,373.186
pelagic,1982,401.223
pelagic,1983,372.36
pelagic,1984,367.915
pelagic,1985,371.373
pelagic,1986,387.993
pelagic,1987,387.571
pelagic,1988,394.222
pelagic,1989,314.041
pelagic,1990,356.023
pelagic,1991,324.036
pelagic,1992,348.042
pelagic,1993,384.654
pelagic,1994,347.807
pelagic,1995,340.701
pelagic,1996,359.494
pelagic,1997,358.314
pelagic,1998,382.915
pelagic,1999,325.172
pelagic,2000,340.342
pelagic,2001,372.829
pelagic,2002,343.18
pelagic,2003,291.653
pelagic,2004,315.163
pelagic,2005,354.466
pelagic,2006,269.59203
pelagic,2007,348.321
pelagic,2008,333.47439
pelagic,2009,271.9422
pelagic,2010,303.79494
pelagic,2011,294.00711
pelagic,2012,234.51158
pelagic,2013,277.34826
pelagic,2014,304.58514
pelagic,2015,319.72397
pelagic,2016,300.99369
pelagic,2017,320.32095
pelagic,2018,197.3142349
undefined,1950,175.609
undefined,1951,153.21
undefined,1952,153.036
undefined,1953,162.163
undefined,1954,156.807
undefined,1955,184.531
undefined,1956,173.537
undefined,1957,183.78
undefined,1958,193.872
undefined,1959,180.443
undefined,1960,267.563
undefined,1961,322.664
undefined,1962,208.523
undefined,1963,216.349
undefined,1964,258.018
undefined,1965,262.043
undefined,1966,325.916
undefined,1967,249.225
undefined,1968,266.646
undefined,1969,270.083
undefined,1970,271.291
undefined,1971,407.917
undefined,1972,338.485
undefined,1973,384.124
undefined,1974,342.407
undefined,1975,395.567
undefined,1976,332.695
undefined,1977,218.733
undefined,1978,296.769
undefined,1979,313.311
undefined,1980,276.472
undefined,1981,304.946
undefined,1982,311.355
undefined,1983,232.323
undefined,1984,273.79
undefined,1985,248.607
undefined,1986,127.868
undefined,1987,129.265
undefined,1988,183.868
undefined,1989,183.314
undefined,1990,167.498
undefined,1991,158.305
undefined,1992,162.164
undefined,1993,151.94
undefined,1994,143.184
undefined,1995,147.589
undefined,1996,160.289
undefined,1997,170.322
undefined,1998,149.942
undefined,1999,126.763
undefined,2000,144.217
undefined,2001,126.006
undefined,2002,105.614
undefined,2003,96.49
undefined,2004,96.103
undefined,2005,115.969
undefined,2006,115.70303
undefined,2007,131.63648
undefined,2008,140.00184
undefined,2009,116.42889
undefined,2010,145.50717
undefined,2011,141.01612
undefined,2012,143.20902
undefined,2013,145.61993
undefined,2014,134.36268
undefined,2015,141.91727
undefined,2016,117.3031
undefined,2017,114.33662
undefined,2018,24.5564688
other,1950,2.734
other,1951,2.748
other,1952,3.906
other,1953,4.024
other,1954,3.725
other,1955,4.565
other,1956,4.461
other,1957,1.771
other,1958,4.86
other,1959,5.241
other,1960,5.305
other,1961,5.874
other,1962,4.73
other,1963,5.892
other,1964,7.23
other,1965,6.716
other,1966,7.634
other,1967,7.671
other,1968,8.148
other,1969,9.304
other,1970,8.895
other,1971,3.99
other,1972,7.32
other,1973,8.612
other,1974,7.932
other,1975,7.869
other,1976,7.533
other,1977,9.173
other,1978,10.02
other,1979,7.177
other,1980,11.834
other,1981,10.421
other,1982,10.02
other,1983,9.529
other,1984,8.871
other,1985,12.119
other,1986,6.809
other,1987,8.639
other,1988,9.005
other,1989,7.058
other,1990,7.157
other,1991,5.928
other,1992,7.364
other,1993,6.23
other,1994,5.34
other,1995,5.372
other,1996,4.905
other,1997,4.286
other,1998,4.096
other,1999,0.61
other,2000,3.807
other,2001,4.498
other,2002,3.82
other,2003,4.647
other,2004,3.956
other,2005,4.493
other,2006,3.53471
other,2007,3.60723
other,2008,3.01893
other,2009,3.55933
other,2010,3.91041
other,2011,4.16783
other,2012,2.7837
other,2013,2.67806
other,2014,3.03296
other,2015,3.91199
other,2016,4.48089
other,2017,3.75817
other,2018,2.506893
